PrimaryID,CEI,OT,HRES,NED,NECM,NEI,MCNCP2,NEW,TCED,MCED,MCIND,TNCID,NCIO,CEO,NCP,MINCP,MCMNCP,MCNCP1,LPP,CNWP,CNCM,CND,CNFP,CNSP
3919072,0,0,0,1,1,0,0,0,1877,1876,0,0,0,1877,0,0,0,0,3053,2,6,6,9,8
2254004,0,0,0,0,0,0,0,0,0,0,0,0,10,166,0,0,0,0,5361,1,1,1,0,2
4507111,0,0,0,0,0,0,0,0,0,0,0,0,1,679,0,0,0,0,1017,0,1,1,6,1
703046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3486,1,2,2,213,1
2677385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,1,1,94,2
1127440,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,13,3,3,5,0
4723143,0,0,0,0,0,0,0,0,0,0,0,0,44,1106,0,0,0,0,9797,1,5,4,5,1
139783,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6715,1,2,2,17,1
2500829,0,0,0,1,1,0,0,0,7,6,0,0,13,47,0,0,0,0,3486,0,3,3,50,1
564276,0,1,0,0,0,0,0,0,0,0,0,0,0,78605,0,0,0,0,0,1,6,5,477,1
1049,0,0,0,1,1,0,0,0,15,14,0,0,0,15,0,0,0,0,274,2,3,3,160,5
23611262,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3486,0,26,2,12,0
1127549,0,0,0,0,0,0,0,0,0,0,0,0,27,867,0,0,0,0,5915,24,15,8,11,33
564258,0,1,0,0,0,0,0,0,0,0,0,0,0,78605,0,0,0,0,0,1,5,4,2,1
980531,0,0,0,0,0,0,0,2,0,0,0,0,0,100,0,0,0,0,1329,13,1,1,2,17
22747098,0,0,0,1,1,0,0,0,129,128,0,0,0,0,0,0,0,0,5361,0,4,4,12,0
139814,1,0,0,4,5,3,0,18,252,178,1,2,0,179,0,0,0,0,1586,166,66,36,2,188
421439,0,0,0,1,1,0,0,0,447,446,5,5,5,447,0,0,0,0,7148,6,3,2,2,7
1064,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,1,6,5,0,7291
564252,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,1,13,3
703005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6715,14,1,1,15,21
564243,1,0,0,6,6,9,0,2,88,67,2,2,2,68,0,0,0,0,5915,2,7,7,7,2
1531476,0,0,0,1,1,0,0,1,242,241,2,2,2,242,0,0,0,0,1017,1,1,1,6,1
1249873,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,3486,2,2,2,193,11
421420,0,1,0,1,1,0,0,3,188,187,0,0,0,0,0,0,0,0,6715,6,4,4,1,1
139827,0,1,0,2,2,0,0,1,155,113,2,2,0,0,0,0,0,0,5361,1,3,3,1,1
1958003,0,0,0,0,0,0,0,1,0,0,0,0,1,11,0,0,0,0,0,4,1,1,1,5
839700,0,0,0,1,1,0,0,2,12,11,0,0,0,12,0,0,0,0,9797,3,2,2,13,3
839919,0,0,0,1,1,0,0,1,61,60,0,0,0,61,0,0,0,0,1329,1,2,2,0,1
1223,0,0,0,1,1,0,0,0,22,21,12,12,12,22,0,0,0,0,892,41,7,7,25,63
13673000,0,0,0,1,1,0,0,0,16,15,1,1,10,564,0,0,0,0,9797,0,5,5,0,0
1249960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,60,2
1249983,0,0,0,1,1,0,0,0,19,18,0,0,0,19,0,0,0,0,79,3,1,1,306,7
9724835,0,0,0,1,1,0,0,1,8,7,0,0,0,8,0,0,0,0,6715,2,1,1,40,0
1245,0,0,0,1,1,0,0,0,50,49,0,0,0,50,0,0,0,0,5915,36,37,18,8,48
1804929,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5361,0,1,1,0,1
3918974,0,0,0,2,2,0,0,0,37,30,2,2,0,6,0,0,0,0,5915,106,13,6,2,111
1958062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5361,0,4,4,6,1
1248,0,1,0,9,9,0,0,0,59,34,4,5,0,0,0,0,0,0,1925,72,225,187,145,1
6344626,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,6715,0,1,1,6,1
2253885,0,0,0,2,2,0,0,0,15,10,0,0,0,4,0,0,0,0,362,21,3,2,2776,41
6975995,0,0,0,1,1,0,0,0,47,46,0,0,0,47,0,0,0,0,3486,1,2,1,45,3
564404,0,0,0,1,1,0,0,0,145,144,2,2,2,145,0,0,0,0,0,0,1,1,2,0
839852,0,0,0,1,1,0,0,1,11,10,1,1,1,11,0,0,0,0,5915,8,3,3,14,6
6587341,0,0,0,0,0,0,0,0,0,0,0,0,2,230,0,0,0,0,7148,0,1,1,136,1
280713,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,9797,5,2,2,4,6
1169,0,1,0,1,1,0,0,8,438,437,13,13,1,0,0,0,0,0,9797,44,74,49,48,42
421518,0,0,0,1,1,0,0,9,523,522,1,1,1,523,0,0,0,0,281,73,7,5,246,91
839863,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7148,1,1,1,0,2
1182,1,1,0,8,14,28,0,786,422,129,33,83,0,0,0,0,0,0,479,2548,315,237,37,2856
2253935,0,0,0,1,1,0,0,0,9,8,1,1,1,9,0,0,0,0,9797,2,2,2,28,3
1190,0,1,0,2,2,0,0,3,574,542,0,0,0,0,0,0,0,0,1329,31,6,6,60,29
980611,0,0,0,1,1,0,0,3,37,36,3,3,3,37,0,0,0,0,7148,17,3,3,146,35
2500730,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5915,4,2,2,6,31
1202,0,0,0,17,17,0,0,1,24257,12687,0,0,0,8,0,0,0,0,3486,2,23,23,10,2
4040253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5361,1,2,2,7,1
280744,0,0,0,1,2,2,0,1,350,349,4,4,0,83,0,0,0,0,5915,6,2,2,218,10
280749,0,0,0,0,0,0,1,1,0,0,0,0,0,64,1,0,1,15,3053,22,9,2,52,31
564361,0,0,0,2,3,1,1,0,187,157,12,19,12,158,2,0,1,22,9797,19,9,7,0,26
1209,0,0,0,4,4,0,0,0,245,100,2,4,2,48,0,0,0,0,0,1,4,4,0,0
2501017,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7148,1,1,1,21,5
1958151,0,0,0,1,1,0,0,4,52,51,2,2,2,52,0,0,0,0,5915,9,1,1,22,10
2817462,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2,2,45,0
22746758,0,0,0,1,1,0,0,0,279,278,0,0,0,0,0,0,0,0,5361,0,2,2,4,0
1958152,0,0,0,1,1,0,0,0,44,43,7,7,7,44,0,0,0,0,5361,9,3,2,74,11
1345,0,1,0,2,3,19,0,7,152,102,3,3,0,0,0,0,0,0,7148,46,11,5,87,49
1250067,0,0,0,2,3,3,0,3,194,188,20,20,0,5,0,0,0,0,5361,6,3,3,3,11
1407241,0,0,0,1,1,0,0,0,91,90,0,0,0,91,0,0,0,0,5361,36,6,5,8,43
840026,0,0,0,1,1,0,0,2,10,9,0,0,0,10,0,0,0,0,5361,2,1,1,1,3
22746813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,0,5,3,4,0
703315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5915,3,2,2,14,23
421755,0,0,0,1,1,0,0,2,4,3,0,0,0,4,0,0,0,0,6715,29,6,4,43,9
840002,0,0,0,1,1,0,0,1,404,403,18,18,18,404,0,0,0,0,892,1,2,1,1,1
1305,0,0,0,1,1,0,0,0,110,109,2,2,2,110,0,0,0,0,1329,1972,91,45,223,2843
10818760,0,0,0,1,1,0,1,1,172,171,0,0,0,172,1,0,1,101,9797,1,1,1,37,1
2677730,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3053,0,1,1,4,1
1296,0,0,0,1,2,1,0,3,39,38,0,0,0,39,0,0,0,0,9797,76,66,9,59,105
11512572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,0,3,3,0,0
839997,0,0,0,1,1,0,0,1,959,958,28,28,28,959,0,0,0,0,5915,9,1,1,1,7
8202783,0,0,0,1,1,0,0,0,2,1,0,0,0,2,0,0,0,0,6715,6,4,4,0,10
839996,0,1,0,3,4,2,0,1,365,348,20,20,0,0,0,0,0,0,1925,2,4,4,0,1
1250175,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,3486,6,1,1,58,9
980780,0,1,0,2,2,0,0,1,212,165,16,19,0,0,0,0,0,0,892,4,8,7,0,3
980777,0,1,0,2,2,0,0,2,599,589,20,20,0,0,0,0,0,0,269,14,8,6,0,22
44503798,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1531774,0,0,0,1,1,0,0,0,19,18,0,0,0,19,0,0,0,0,5361,1,1,1,0,0
2677756,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5915,5,4,2,32,7
280856,1,0,0,3,3,19,0,6,635,586,25,29,4,30,0,0,0,0,38,270,103,41,3,310
3919260,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,89,3486,5,2,2,35,4
7591978,0,0,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0,9797,0,1,1,2,0
421648,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,3486,67,4,2,316,83
4161979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5361,0,1,1,3,1
13105569,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3053,3,1,1,2,3
140089,0,0,0,1,1,0,0,1,207,206,0,0,0,207,0,0,0,0,49,21,6,6,1,42
421665,0,0,0,1,1,0,0,0,18,17,0,0,0,18,0,0,0,0,9797,1,3,3,3,2
1327,0,0,0,1,1,0,0,37,951,950,12,12,12,951,0,0,0,0,496,852,172,58,93,1247
28293855,0,0,0,1,1,0,0,0,20,19,0,0,0,20,0,0,0,0,269,0,2,2,87,0
12491433,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3486,2,1,1,6,2
703467,0,0,0,1,1,0,0,2,121,120,0,0,0,121,0,0,0,0,0,8,2,2,1,9
421825,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,5361,1,2,2,18,1
1407392,0,0,0,1,1,0,0,1,36,35,1,1,1,36,0,0,0,0,5915,12,1,1,158,17
45248088,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1
25794289,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,5915,1,1,1,48,3
1250225,0,0,0,1,1,0,0,0,13,12,0,0,0,13,0,0,0,0,0,1,1,1,6,2
6837938,0,0,0,1,1,0,0,0,4,3,0,0,0,4,0,0,0,0,1586,12,1,1,14,10
1475,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3486,41,12,4,16,70
32209834,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,496,0,1,1,11,4
8462023,0,0,0,1,1,0,0,0,19,18,0,0,0,0,0,0,0,0,1586,1,3,3,549,1
2500898,0,0,0,1,1,0,0,0,254,253,4,4,4,254,0,0,0,0,1017,0,1,1,0,0
28342347,0,0,0,2,2,0,0,2,13,7,0,0,0,20,0,0,0,0,5361,2,3,3,8,6
1523,1,1,0,2,2,1,0,14,1070,777,33,60,0,0,0,0,0,0,5915,45,50,47,106,49
7836879,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0,4,0,1,1,46,0
840142,0,0,0,3,3,0,0,1,77,42,1,1,1,42,0,0,0,0,3053,1,3,3,2,1
140267,0,0,0,1,1,0,0,2,352,351,3,3,3,352,0,0,0,0,1122,4,9,8,553,7
840140,0,0,0,1,1,0,3,1,8,7,0,0,0,8,4,0,3,87,1291,1,2,2,41,1
6482089,0,0,0,1,1,0,0,0,48,47,0,0,0,48,0,0,0,0,1122,1,2,2,0,2
2500918,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5915,0,1,1,17,1
2817311,0,0,0,0,0,0,0,0,0,0,0,0,1,138,0,0,0,0,7148,0,2,2,29,1
140270,0,1,0,1,1,0,0,2,159,158,0,0,0,0,0,0,0,0,0,2,1,1,632,2
2677522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1925,0,2,2,0,1
703442,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,7148,0,1,1,7,2
4229224,0,0,0,0,0,0,0,0,0,0,0,0,4,782,0,0,0,0,7148,0,1,1,0,2
4645496,0,0,0,2,2,0,0,0,95,73,0,0,0,2,0,0,0,0,3486,2,7,7,0,3
1425,0,0,0,0,0,0,0,2,0,0,0,0,7,270,0,0,0,0,362,29,8,3,0,34
1531892,0,0,0,2,2,0,0,2,35,30,0,0,0,31,0,0,0,0,9797,2,2,2,83,2
2922338,0,1,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,5915,1,2,2,2,2
280978,0,0,0,3,4,6,0,0,814,802,9,14,5,803,0,0,0,0,26,0,4,4,0,3
1421,0,1,0,1,1,0,0,24,30,29,0,0,0,0,0,0,0,0,9797,109,14,6,88,119
840090,0,0,0,1,1,0,0,2,14,13,0,0,0,14,0,0,0,0,3053,16,2,2,3,14
2500967,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,243,0,1,1,0,1
7956143,0,0,0,0,0,0,7,0,0,0,0,0,0,5,6,1,7,77,9797,1,1,1,0,2
1682928,0,0,0,1,1,0,0,0,100,99,3,3,3,100,0,0,0,0,9797,0,1,1,0,1
1127873,0,0,0,2,2,0,0,0,42,21,0,0,0,20,0,0,0,0,6715,0,3,3,1,3
140196,1,1,0,3,3,2,0,3,951,805,38,42,0,0,0,0,0,0,5915,5,8,7,5,4
421819,0,0,0,1,1,0,0,0,358,357,5,5,5,358,0,0,0,0,0,0,2,2,2,0
3364547,0,1,0,1,1,0,0,0,722,721,0,0,0,0,0,0,0,0,5361,9,9,2,6,10
980046,0,0,0,3,3,0,0,0,1566,1034,0,0,0,0,0,0,0,0,9797,1,3,3,4,1
5633936,0,0,0,0,0,0,0,0,0,0,0,0,3,177,0,0,0,0,7148,0,1,1,125,1
5633946,0,0,0,0,0,0,0,0,0,0,0,0,6,126,0,0,0,0,3486,4,2,1,10,8
564818,0,0,0,1,1,0,0,1,202,201,11,11,11,202,0,0,0,0,6715,1,1,1,4,1
2921619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5915,0,2,2,0,1
564800,0,0,0,1,1,0,0,0,9,8,2,2,2,9,0,0,0,0,1017,1,2,2,9,6
564807,0,0,0,1,1,0,0,2,151,150,10,10,10,151,0,0,0,0,9797,2,1,1,116,2
281171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
6123399,0,1,0,0,0,0,0,0,0,0,0,0,0,78605,0,0,0,0,25,0,3,3,12,1
2254476,0,0,0,0,0,0,0,0,0,0,0,0,6,154,0,0,0,0,0,1,1,1,4,0
139337,0,0,0,1,1,0,0,1,99,98,6,6,6,99,0,0,0,0,9797,2,3,2,1,2
420935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0
5143029,0,0,0,0,0,0,0,0,0,0,0,0,10,217,0,0,0,0,1017,0,1,1,30,0
281167,0,0,0,1,1,0,0,3,92,91,0,0,0,92,0,0,0,0,0,3,2,2,0,0
1249349,0,1,0,1,1,0,0,0,1713,1712,15,15,0,0,0,0,0,0,5915,0,2,2,382,3
979980,0,0,0,0,0,0,0,0,0,0,0,0,14,281,0,0,0,0,7148,11,3,2,77,11
702484,0,0,0,1,1,0,0,1,387,386,0,0,0,71,0,0,0,0,9797,1,2,2,0,1
1249347,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5915,3,1,1,115,6
34953850,0,1,0,1,1,0,0,0,336,335,0,0,0,0,0,0,0,0,3486,0,7,6,4,0
420914,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,9797,1,1,1,0,1
139315,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9797,1,5,5,27,1
1590,1,0,0,2,2,1,0,5,129,116,2,3,1,117,0,0,0,0,479,25,10,5,21,26
1249379,0,0,0,1,1,0,0,0,6,5,1,1,1,6,0,0,0,0,9797,1,1,1,43,4
15187034,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,7148,0,1,1,6,2
1407611,0,1,0,1,1,0,0,0,1470,1469,47,47,5,0,0,0,0,0,9797,1,4,4,1172,1
564789,0,0,0,1,1,0,0,1,74,73,2,2,2,74,0,0,0,0,0,1,2,2,22,0
1683009,0,0,0,46,46,0,2,67,2145,365,36,53,0,154,1,4,5,31,7148,128,120,120,1,180
1530982,0,0,0,1,1,0,0,0,17,16,1,1,1,17,0,0,0,0,1122,2,1,1,47,1
1553,1,0,0,1,1,7,0,3,232,231,13,13,13,232,0,0,0,0,5915,26,10,5,15,29
2362430,0,0,0,0,0,0,0,0,0,0,0,0,0,3085,0,0,0,0,9797,0,2,2,3,2
702676,0,0,0,2,2,0,0,0,1718,1570,0,0,0,21,0,0,0,0,7148,0,8,7,0,0
1770,0,1,0,4,4,0,0,10,421,258,2,2,0,0,0,0,0,0,0,12,15,13,114,1
1958565,0,0,0,0,0,0,0,0,0,0,0,0,1,73,0,0,0,0,6715,1,1,1,2,2
2501176,0,0,0,1,1,0,0,0,173,172,0,0,0,173,0,0,0,0,3486,1,1,1,3,0
1779,0,1,0,2,3,1,0,274,75,70,0,0,0,0,0,0,0,0,9797,401,8,8,3,598
421093,0,0,0,4,4,0,0,0,90861,89759,0,0,0,29,0,0,0,0,0,1,24,23,216,0
22746417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5361,0,4,4,10,0
9848765,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,3486,0,1,1,469,0
980195,0,0,0,1,1,0,0,0,105,104,6,6,0,0,0,0,0,0,0,0,1,1,195,0
840430,0,0,0,2,2,0,0,0,6,3,0,0,0,3,0,0,0,0,3053,2,2,2,0,2
1531064,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,13,1
15532717,0,0,0,0,0,0,0,0,0,0,0,0,1,131,0,0,0,0,3053,0,1,1,460,0
2362379,0,0,0,1,1,0,0,0,8,7,0,0,0,8,0,0,0,0,12,2,3,3,1,3
4229973,0,0,0,1,1,0,0,0,142,141,0,0,0,142,0,0,0,0,6715,0,1,1,8,1
1249465,0,0,0,1,1,0,0,0,46,45,3,3,3,46,0,0,0,0,5915,2,1,1,43,5
421058,0,0,0,1,1,0,0,5,36,35,2,2,2,36,0,0,0,0,1329,12,1,1,9,14
7955914,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,5,9797,0,2,2,25,4
2254357,0,0,0,0,0,0,0,0,0,0,0,0,2,476,0,0,0,0,9797,29,2,2,40,31
2254354,0,0,0,1,1,0,0,0,66,65,0,0,0,66,0,0,0,0,7148,1,1,1,1,1
281272,0,0,0,3,4,1,0,0,874,691,147,153,6,153,0,0,0,0,5915,2,5,5,5,9
702601,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,6715,4,7,7,0,3
18464456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6715,0,2,2,4,0
139399,0,0,0,10,16,0,0,21,4158,1077,0,0,0,95,0,0,0,0,3486,36,17,11,86,36
2254404,0,1,0,1,1,0,0,0,94,93,0,0,0,0,0,0,0,0,5361,7,6,5,8,8
32939198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6715,1,2,2,6,5
1407721,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5361,5,1,1,1,10
23998434,0,0,0,5,5,0,0,0,164,157,1,1,1,1,0,0,0,0,9797,0,6,6,337,0
1407727,0,0,0,1,1,0,0,0,12,11,0,0,0,12,0,0,0,0,0,0,1,1,4,0
420999,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,1,1,10,0
9848803,0,1,0,2,2,0,0,0,64,35,0,0,0,0,0,0,0,0,1329,1,4,4,0,1
1912,0,0,0,1,1,0,0,0,20,19,0,0,0,20,0,0,0,0,249,9,2,2,79,13
139639,0,1,0,2,3,5,0,2,1050,1037,27,27,0,0,0,0,0,0,1017,2,5,3,0,3
7470155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9797,0,1,1,12,0
1901,0,0,0,1,1,0,0,10,476,475,12,12,12,476,0,0,0,0,1291,16,2,2,0,15
139619,0,0,0,1,1,0,0,36,337,336,14,14,56,2678,0,0,0,0,9797,163,12,8,2,263
3240387,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5915,0,2,2,0,2
1249585,0,0,0,1,1,0,0,0,2,1,0,0,0,2,0,0,0,0,5915,1,1,1,4,3
702816,0,0,0,2,2,0,0,4,21,10,3,3,3,10,0,0,0,0,0,35,4,4,0,41
702818,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,5915,26,5,5,8,31
840569,0,0,0,3,3,0,0,4,71,63,26,26,26,64,0,0,0,0,9797,10,3,3,0,10
5633711,0,0,0,1,1,0,0,0,114210,114210,0,0,0,0,0,0,0,0,6715,32,14,5,154,40
1249570,0,1,0,1,1,0,0,1,347,346,0,0,0,0,0,0,0,0,0,3,1,1,9,0
702844,0,0,0,1,1,0,0,1,82,81,0,0,0,82,0,0,0,0,202,1,2,2,210,1
139592,0,0,0,2,2,0,0,1,29,26,0,0,0,27,0,0,0,0,1291,1,4,4,1,1
281377,0,0,0,1,1,0,0,0,5,4,0,0,0,5,0,0,0,0,3053,1,2,2,0,5
421154,0,1,0,1,2,1,1,2,91,90,12,12,0,0,1,0,1,25,5361,6,3,2,2,7
34954093,0,1,0,1,1,0,0,0,132,131,0,0,0,0,0,0,0,0,3486,0,3,3,114,0
1531201,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,3,3,1,0
2501604,0,0,0,1,1,0,0,0,83,82,1,1,1,83,0,0,0,0,9797,0,1,1,0,1
1837,0,1,0,1,1,0,0,2,262,261,0,0,0,0,0,0,0,0,5361,2,2,2,42,3
2818001,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,43,0,3,2,55,1
4229801,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,1586,3,4,4,12,4
3919794,0,0,0,2,2,2,1,0,32,30,1,1,1,31,1,0,1,5,5361,1,2,2,1,4
1835,0,0,0,2,3,1,0,4,115,62,1,1,0,11,0,0,0,0,0,448,33,14,3,3279
1407832,0,0,0,1,1,0,0,1,4,3,0,0,0,4,0,0,0,0,0,1,1,1,13,0
421170,0,1,0,1,1,0,0,3,14,13,0,0,0,0,0,0,0,0,9797,26,2,2,2,30
2818027,0,0,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,5915,2,1,1,109,3
4369565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7148,2,8,7,22,0
15787839,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6715,1,1,1,2,2
702766,0,0,0,1,1,0,0,1,3,2,0,0,0,3,0,0,0,0,9797,8,2,1,0,16
2677246,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1017,0,1,1,8,0
1804631,0,1,0,2,2,0,0,5,734,590,25,27,0,0,0,0,0,0,3486,17,5,5,0,22
1249636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7148,2,2,2,9,2
1249632,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1800,0,0,0,17,17,0,0,0,164,28,0,0,0,29,0,0,0,0,3053,6,44,42,93,8
139535,0,1,0,4,6,0,0,5,1536,784,17,22,0,0,0,0,0,0,0,16,44,10,2,70
1792,1,0,0,2,2,4,0,2,205,175,5,5,0,176,0,0,0,0,5915,3,3,3,23,3
2501411,0,0,0,1,1,0,0,0,4,3,0,0,0,4,0,0,0,0,9797,0,1,1,77,1
2038,1,0,0,4,11,20,0,149,1653,1492,144,155,9,156,0,0,0,0,7148,804,89,40,0,1210
5004878,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,9797,0,1,1,7,1
281598,0,0,0,2,3,7,0,0,43,28,0,0,0,15,0,0,0,0,1586,1,3,2,12,3
15290256,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,6715,0,2,2,2,1
1407892,0,0,0,2,2,0,0,0,194,182,1,1,0,11,0,0,0,0,1122,1,2,2,0,1
1249669,0,0,0,1,1,0,0,1,7,6,6,6,6,7,0,0,0,0,7148,5,2,2,0,10
2254623,0,0,0,0,0,0,0,0,0,0,0,0,0,856,0,0,0,0,0,6,3,3,6,6
2817834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,1,7,7,1,1
702955,0,0,0,1,1,0,0,0,9,8,0,0,0,9,0,0,0,0,0,1,2,2,0,156
3795266,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5915,0,2,2,5,2
840689,0,0,0,1,1,0,1,0,174,173,6,6,6,174,1,0,1,2,495,1,3,2,0,2
840690,0,0,0,1,1,0,0,0,174,173,6,6,0,77,0,0,0,0,0,0,1,1,0,0
2254604,0,0,0,1,1,0,0,0,142,141,0,0,0,142,0,0,0,0,1122,4,2,2,6,6
2501398,0,0,0,1,1,0,0,0,58,57,0,0,0,58,0,0,0,0,6715,1,1,1,171,2
2254713,0,0,0,0,0,0,3,0,0,0,0,0,0,12,1,3,4,9,5361,4,2,2,0,5
1407951,0,0,0,1,1,0,0,0,26,25,0,0,0,0,0,0,0,0,892,0,3,2,16,3
2501481,0,0,0,1,1,0,5,0,10,9,0,0,0,10,6,8,7,245,5361,0,1,1,148,1
281505,0,0,0,1,1,0,0,1,304,303,4,4,4,304,0,0,0,0,1329,4,1,1,5,9
1407963,0,0,0,0,0,0,0,12,0,0,0,0,0,221,0,0,0,0,1925,48,1,1,1,74
4039978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5361,0,2,2,57,1
139691,0,0,0,1,1,0,0,1,11,10,0,0,0,11,0,0,0,0,0,2,3,3,87,0
139692,1,1,0,8,8,7,0,8,1576,972,121,164,0,0,0,0,0,0,892,58,34,30,719,71
7470222,0,1,0,1,1,0,0,0,217,216,0,0,0,0,0,0,0,0,892,1,5,5,23,1
139675,0,0,0,1,1,0,0,12,47,46,0,0,0,47,0,0,0,0,1925,169,16,5,46,174
7225073,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,5915,0,2,2,0,1
421262,0,1,0,2,2,0,0,2,4341,4235,47,49,0,0,0,0,0,0,5915,19,13,12,80,23
980388,0,0,0,1,1,0,0,1,58,57,0,0,0,58,0,0,0,0,9797,17,4,3,18,17
281497,0,1,0,1,2,1,0,1,89,88,1,1,0,0,0,0,0,0,9797,13,5,5,4,16
1128424,0,0,0,1,1,0,0,1,2,1,0,0,0,2,0,0,0,0,1329,14,2,2,3,24
139652,1,1,0,1,1,2,0,7,849,848,38,38,0,0,0,0,0,0,7148,31,10,9,0,27
